2019-02-04 15:35:12,084 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 15:35:14,079 - DEBUG - 68 - events.ajax.views.stacked - events - stacked - events - N94G - 30 - 46
2019-02-04 15:35:14,098 - DEBUG - 47 - excursions.ajax.excursions.technology.stacked - Technology excursion details : 371 : False : True
2019-02-04 15:35:44,796 - DEBUG - 68 - events.ajax.views.stacked - events - stacked - events - N94G - 30 - 46
2019-02-04 15:35:46,051 - DEBUG - 47 - excursions.ajax.excursions.technology.stacked - Technology excursion details : 371 : False : True
2019-02-04 16:10:26,710 - DEBUG - 36 - main.api - recording exception : ValueError
2019-02-04 16:10:26,855 - WARNING - 49 - main.api - Traceback (most recent call last):
  File "D:\git\excursion\events\ajax\views\stacked.py", line 49, in binmap
    start, end = convert_date_str( type, date )
  File "D:\git\excursion\utils\date.py", line 25, in convert_date_str
    elif date_type == 'Month' : return _convert_month_str( date_str )
  File "D:\git\excursion\utils\date.py", line 119, in _convert_month_str
    date = datetime.strptime(date_str, '%m-%Y')
  File "C:\Users\b31390-14\Anaconda2\lib\_strptime.py", line 332, in _strptime
    (data_string, format))
ValueError: time data 'None' does not match format '%m-%Y'

2019-02-04 16:10:50,578 - DEBUG - 36 - main.api - recording exception : ValueError
2019-02-04 16:10:50,690 - WARNING - 49 - main.api - Traceback (most recent call last):
  File "D:\git\excursion\events\ajax\views\stacked.py", line 49, in binmap
    start, end = convert_date_str( type, date )
  File "D:\git\excursion\utils\date.py", line 25, in convert_date_str
    elif date_type == 'Month' : return _convert_month_str( date_str )
  File "D:\git\excursion\utils\date.py", line 119, in _convert_month_str
    date = datetime.strptime(date_str, '%m-%Y')
  File "C:\Users\b31390-14\Anaconda2\lib\_strptime.py", line 332, in _strptime
    (data_string, format))
ValueError: time data 'None' does not match format '%m-%Y'

2019-02-04 16:12:48,869 - ERROR - 135 - django.request - Internal Server Error: /events/ajax/views/stacked/products
Traceback (most recent call last):
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\exception.py", line 41, in inner
    response = get_response(request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 249, in _legacy_get_response
    response = self._get_response(request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\git\excursion\events\ajax\views\stacked.py", line 105, in products
    start, end = convert_date_str( type, date )
  File "D:\git\excursion\utils\date.py", line 25, in convert_date_str
    elif date_type == 'Month' : return _convert_month_str( date_str )
  File "D:\git\excursion\utils\date.py", line 119, in _convert_month_str
    date = datetime.strptime(date_str, '%m-%Y')
TypeError: strptime() argument 1 must be string, not None
2019-02-04 16:14:45,648 - ERROR - 135 - django.request - Internal Server Error: /events/ajax/views/stacked/products
Traceback (most recent call last):
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\exception.py", line 41, in inner
    response = get_response(request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 249, in _legacy_get_response
    response = self._get_response(request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\git\excursion\events\ajax\views\stacked.py", line 105, in products
    start, end = convert_date_str( type, date )
  File "D:\git\excursion\utils\date.py", line 25, in convert_date_str
    elif date_type == 'Month' : return _convert_month_str( date_str )
  File "D:\git\excursion\utils\date.py", line 119, in _convert_month_str
    date = datetime.strptime(date_str, '%m-%Y')
TypeError: strptime() argument 1 must be string, not None
2019-02-04 16:17:55,801 - ERROR - 135 - django.request - Internal Server Error: /events/ajax/views/stacked/products
Traceback (most recent call last):
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\exception.py", line 41, in inner
    response = get_response(request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 249, in _legacy_get_response
    response = self._get_response(request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\git\excursion\events\ajax\views\stacked.py", line 105, in products
    start, end = convert_date_str( type, date )
  File "D:\git\excursion\utils\date.py", line 25, in convert_date_str
    elif date_type == 'Month' : return _convert_month_str( date_str )
  File "D:\git\excursion\utils\date.py", line 119, in _convert_month_str
    date = datetime.strptime(date_str, '%m-%Y')
TypeError: strptime() argument 1 must be string, not None
2019-02-04 16:20:16,282 - DEBUG - 36 - main.api - recording exception : ValueError
2019-02-04 16:20:16,410 - WARNING - 49 - main.api - Traceback (most recent call last):
  File "D:\git\excursion\events\ajax\views\stacked.py", line 49, in binmap
    start, end = convert_date_str( type, date )
  File "D:\git\excursion\utils\date.py", line 25, in convert_date_str
    elif date_type == 'Month' : return _convert_month_str( date_str )
  File "D:\git\excursion\utils\date.py", line 119, in _convert_month_str
    date = datetime.strptime(date_str, '%m-%Y')
  File "C:\Users\b31390-14\Anaconda2\lib\_strptime.py", line 332, in _strptime
    (data_string, format))
ValueError: time data 'None' does not match format '%m-%Y'

2019-02-04 16:20:26,618 - DEBUG - 36 - main.api - recording exception : ValueError
2019-02-04 16:20:26,753 - WARNING - 49 - main.api - Traceback (most recent call last):
  File "D:\git\excursion\events\ajax\views\stacked.py", line 49, in binmap
    start, end = convert_date_str( type, date )
  File "D:\git\excursion\utils\date.py", line 25, in convert_date_str
    elif date_type == 'Month' : return _convert_month_str( date_str )
  File "D:\git\excursion\utils\date.py", line 119, in _convert_month_str
    date = datetime.strptime(date_str, '%m-%Y')
  File "C:\Users\b31390-14\Anaconda2\lib\_strptime.py", line 332, in _strptime
    (data_string, format))
ValueError: time data 'None' does not match format '%m-%Y'

2019-02-04 16:20:55,334 - DEBUG - 51 - events.ajax.views.stacked - events - stacked - binmap - N98F - None - Month
2019-02-04 16:20:55,602 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 16:20:59,262 - DEBUG - 51 - events.ajax.views.stacked - events - stacked - binmap - N94G - 4-2018 - Month
2019-02-04 16:20:59,279 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 16:21:34,545 - DEBUG - 51 - events.ajax.views.stacked - events - stacked - binmap - N98F - None - Month
2019-02-04 16:21:34,575 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 16:21:35,796 - DEBUG - 51 - events.ajax.views.stacked - events - stacked - binmap - N94G - 4-2018 - Month
2019-02-04 16:21:35,815 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 16:21:41,763 - DEBUG - 51 - events.ajax.views.stacked - events - stacked - binmap - N94G - 4-2018 - Month
2019-02-04 16:21:41,779 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 16:21:48,845 - DEBUG - 51 - events.ajax.views.stacked - events - stacked - binmap - N94G - 4-2018 - Month
2019-02-04 16:21:49,042 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 16:22:21,552 - DEBUG - 51 - events.ajax.views.stacked - events - stacked - binmap - N94G - 4-2018 - Month
2019-02-04 16:22:21,707 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 16:24:07,641 - DEBUG - 51 - events.ajax.views.stacked - events - stacked - binmap - N94G - 4-2018 - Month
2019-02-04 16:24:07,641 - DEBUG - 36 - main.api - recording exception : TypeError
2019-02-04 16:24:07,767 - WARNING - 49 - main.api - Traceback (most recent call last):
  File "D:\git\excursion\events\ajax\views\stacked.py", line 53, in binmap
    context = stacked.get_binmap(mask)
TypeError: get_binmap() takes exactly 3 arguments (1 given)

2019-02-04 16:24:35,467 - DEBUG - 51 - events.ajax.views.stacked - events - stacked - binmap - N94G - 4-2018 - Month
2019-02-04 16:24:35,617 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N94G
2019-02-04 16:24:59,829 - DEBUG - 51 - events.ajax.views.stacked - events - stacked - binmap - N98F - 2018 - Year
2019-02-04 16:24:59,858 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N98F
2019-02-04 16:25:17,808 - DEBUG - 73 - events.ajax.views.stacked - events - stacked - events - N98F - 18 - 44
2019-02-04 16:25:17,911 - DEBUG - 47 - excursions.ajax.excursions.technology.stacked - Technology excursion details : 367 : False : True
2019-02-04 16:25:29,746 - DEBUG - 51 - events.ajax.views.stacked - events - stacked - binmap - N06G - 2018 - Year
2019-02-04 16:25:29,779 - DEBUG - 248 - system_metadata.binmap - mapping ecid coordinates to notch down : N06G
2019-02-04 16:44:35,315 - ERROR - 135 - django.request - Internal Server Error: /events/test
Traceback (most recent call last):
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\exception.py", line 41, in inner
    response = get_response(request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 249, in _legacy_get_response
    response = self._get_response(request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\core\handlers\base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "D:\git\excursion\events\views.py", line 36, in stacked
    return render(request, 'events/stacked.html')
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\shortcuts.py", line 30, in render
    content = loader.render_to_string(template_name, context, request, using=using)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\template\loader.py", line 68, in render_to_string
    return template.render(context, request)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\template\backends\django.py", line 66, in render
    return self.template.render(context)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\template\base.py", line 207, in render
    return self._render(context)
  File "C:\Users\b31390-14\Anaconda2\lib\site-packages\django\template\base.py", line 199, in _render
    return self.nodelist.render(context)
